session_id,label,step_0_delta_time,step_0_step_gap,step_0_loss_val,step_0_loss_velocity,step_0_time_per_index,step_0_is_compute_phase,step_0_cum_time_norm,step_1_delta_time,step_1_step_gap,step_1_loss_val,step_1_loss_velocity,step_1_time_per_index,step_1_is_compute_phase,step_1_cum_time_norm,step_2_delta_time,step_2_step_gap,step_2_loss_val,step_2_loss_velocity,step_2_time_per_index,step_2_is_compute_phase,step_2_cum_time_norm,step_3_delta_time,step_3_step_gap,step_3_loss_val,step_3_loss_velocity,step_3_time_per_index,step_3_is_compute_phase,step_3_cum_time_norm,step_4_delta_time,step_4_step_gap,step_4_loss_val,step_4_loss_velocity,step_4_time_per_index,step_4_is_compute_phase,step_4_cum_time_norm,step_5_delta_time,step_5_step_gap,step_5_loss_val,step_5_loss_velocity,step_5_time_per_index,step_5_is_compute_phase,step_5_cum_time_norm,step_6_delta_time,step_6_step_gap,step_6_loss_val,step_6_loss_velocity,step_6_time_per_index,step_6_is_compute_phase,step_6_cum_time_norm,step_7_delta_time,step_7_step_gap,step_7_loss_val,step_7_loss_velocity,step_7_time_per_index,step_7_is_compute_phase,step_7_cum_time_norm,step_8_delta_time,step_8_step_gap,step_8_loss_val,step_8_loss_velocity,step_8_time_per_index,step_8_is_compute_phase,step_8_cum_time_norm,step_9_delta_time,step_9_step_gap,step_9_loss_val,step_9_loss_velocity,step_9_time_per_index,step_9_is_compute_phase,step_9_cum_time_norm,step_10_delta_time,step_10_step_gap,step_10_loss_val,step_10_loss_velocity,step_10_time_per_index,step_10_is_compute_phase,step_10_cum_time_norm
42,0,0,0,0,0,0,0,0,0.798,1,1.7298,2.1676691729323307,0.798,1,0.026600000000000002,0.278,1,1.3956,-1.202158273,0.278,1,0.03586666666666667,0.255,1,1.1316,-1.035294118,0.255,1,0.044366666666666665,0.287,1,0.9099,-0.772473868,0.287,1,0.05393333333333334,0.244,1,0.7183,-0.785245902,0.244,1,0.06206666666666667,0.25,1,0.5716,-0.5868,0.25,1,0.0704,0.247,1,0.4408,-0.529554656,0.247,1,0.07863333333333333,0.211,1,0.3439,-0.459241706,0.211,1,0.08566666666666665,1.088,0,0,-0.316084559,1.088,0,0.12193333333333332,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,2.382,1,1.3182,0.5534005037783375,2.382,1,0.0794,1.925,1,1.0552,-0.136623377,1.925,1,0.14356666666666668,1.876,1,0.8566,-0.105863539,1.876,1,0.2061,1.953,1,0.6904,-0.085099846,1.953,1,0.2712,1.919,1,0.5327,-0.082178218,1.919,1,0.33516666666666667,1.931,1,0.4096,-0.063749353,1.931,1,0.39953333333333335,1.942,1,0.3325,-0.039701339,1.942,1,0.4642666666666667,0.814,0,0,-0.408476658,0.814,0,0.4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,1.298,1,1.6753,1.290677966101695,1.298,1,0.04326666666666667,0.804,1,1.3567,-0.396268657,0.804,1,0.07006666666666667,0.836,1,1.0877,-0.321770335,0.836,1,0.09793333333333334,0.835,1,0.8697,-0.261077844,0.835,1,0.12576666666666667,0.819,1,0.7002,-0.206959707,0.819,1,0.15306666666666666,0.836,1,0.5581,-0.169976077,0.836,1,0.18093333333333333,0.815,1,0.4356,-0.150306748,0.815,1,0.2081,0.779,1,0.3556,-0.102695764,0.779,1,0.23406666666666667,1.056,0,0,-0.336742424,1.056,0,0.26926666666666665,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,2.42,1,1.811,0.7483471074380166,2.42,1,0.08066666666666666,1.858,1,1.4328,-0.203552207,1.858,1,0.14259999999999998,1.902,1,1.1497,-0.148843323,1.902,1,0.206,1.882,1,0.905,-0.130021254,1.882,1,0.2687333333333333,1.939,1,0.719,-0.095925735,1.939,1,0.33336666666666664,1.901,1,0.5819,-0.072119937,1.901,1,0.3967333333333333,0.707,0,0,-0.823055163,0.707,0,0.4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,1.334,66,1.154,0.8650674662668665,0.020212121212121213,1,0.04446666666666667,0.835,66,0.1337,-1.221916168,0.012651515151515151,1,0.0723,0.834,66,0.001,-0.15911271,0.012636363636363637,1,0.10010000000000001,0.835,66,0.2548,0.3039520958083833,0.012651515151515151,1,0.12793333333333334,0.835,66,0.103,-0.181796407,0.012651515151515151,1,0.15576666666666666,0.834,66,0.001,-0.122302158,0.012636363636363637,1,0.18356666666666666,0.835,66,0.5078,0.6069461077844311,0.012651515151515151,1,0.21139999999999998,0.835,66,0.806,0.35712574850299406,0.012651515151515151,1,0.23923333333333333,0.076,6,0.5641,-3.182894737,0.012666666666666666,1,0.24176666666666666,3.787,0,0,-0.148956958,3.787,0,0.368
47,0,0,0,0,0,0,0,0,1.65,1,1.8329,1.110848484848485,1.65,1,0.055,1.127,1,1.4575,-0.333096717,1.127,1,0.09256666666666667,1.093,1,1.1585,-0.273559012,1.093,1,0.129,1.166,1,0.9176,-0.206603774,1.166,1,0.16786666666666666,1.413,0,0,-0.649398443,1.413,0,0.21496666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,0,0,1.624,101,0.1389,0.0855295566502463,0.01607920792079208,1,0.05413333333333334,1.125,101,0.2555,0.10364444444444446,0.011138613861386138,1,0.09163333333333333,1.125,101,0.8124,0.4950222222222222,0.011138613861386138,1,0.12913333333333335,1.125,101,0.001,-0.721244444,0.011138613861386138,1,0.16663333333333333,1.125,101,0.0268,0.022933333333333333,0.011138613861386138,1,0.20413333333333333,0.034,3,0.001,-0.758823529,0.011333333333333334,1,0.20526666666666668,2.654,0,0,-0.00037679,2.654,0,0.2937333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,2.187,1,1.9587,0.895610425240055,2.187,1,0.07289999999999999,1.683,1,1.5866,-0.221093286,1.683,1,0.129,1.753,1,1.2652,-0.183342841,1.753,1,0.18743333333333334,1.677,1,1.0052,-0.15503876,1.677,1,0.24333333333333332,1.687,1,0.8104,-0.115471251,1.687,1,0.29956666666666665,1.701,1,0.648,-0.095473251,1.701,1,0.3562666666666667,1.735,1,0.5085,-0.080403458,1.735,1,0.4141,0.724,0,0,-0.702348066,0.724,0,0.43823333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,1.109,1,1.3843,1.2482416591523897,1.109,1,0.03696666666666667,0.542,1,1.0891,-0.544649446,0.542,1,0.05503333333333334,0.605,1,0.8748,-0.354214876,0.605,1,0.07519999999999999,1.273,0,0,-0.687195601,1.273,0,0.11763333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,1.909,1,1.4508,0.7599790466212677,1.909,1,0.06363333333333333,1.429,1,1.1556,-0.206578027,1.429,1,0.11126666666666667,1.413,1,0.9262,-0.162349611,1.413,1,0.15836666666666668,1.385,1,0.7479,-0.128736462,1.385,1,0.20453333333333334,1.429,1,0.6023,-0.101889433,1.429,1,0.2521666666666667,1.458,1,0.4893,-0.077503429,1.458,1,0.3007666666666667,1.421,1,0.3963,-0.065446868,1.421,1,0.34813333333333335,1.487,0,0,-0.266509751,1.487,0,0.3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,1.672,1,1.2251,0.7327153110047848,1.672,1,0.05573333333333333,1.161,1,0.9723,-0.217743325,1.161,1,0.09443333333333334,1.148,1,0.7746,-0.172212544,1.148,1,0.13269999999999998,1.196,1,0.6285,-0.122157191,1.196,1,0.17256666666666665,0.539,0,0,-1.166048237,0.539,0,0.19053333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,2.1,111,0.8714,0.4149523809523809,0.01891891891891892,1,0.07,1.601,111,0.1346,-0.460212367,0.014423423423423423,1,0.12336666666666667,1.601,111,0.4462,0.19462835727670205,0.014423423423423423,1,0.17673333333333333,0.029,2,0.0622,-13.24137931,0.0145,1,0.17770000000000002,2.407,0,0,-0.025841296,2.407,0,0.25793333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,3.843,206,0.3467,0.090215977101223,0.018655339805825243,1,0.1281,3.343,206,1.0144,0.19973078073586598,0.016228155339805823,1,0.23953333333333332,3.343,206,1.255,0.07197128327849235,0.016228155339805823,1,0.35096666666666665,0.016,1,1.1094,-9.1,0.016,1,0.3515,2.058,0,0,-0.539067055,2.058,0,0.4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,0,0,0,0,0,0,1.118,70,0.2753,0.24624329159212877,0.015971428571428574,1,0.03726666666666667,0.618,70,0.001,-0.443851133,0.008828571428571429,1,0.057866666666666663,0.619,70,0.001,0,0.008842857142857144,1,0.0785,0.618,70,1.8343,2.9665048543689325,0.008828571428571429,1,0.0991,0.619,70,0.4935,-2.166074313,0.008842857142857144,1,0.11973333333333333,0.009,1,0.6995,22.888888888888893,0.009,1,0.12003333333333334,2.289,0,0,-0.305591962,2.289,0,0.19633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,0,0,0,0,0,0,0,1.331,71,0.3978,0.2988730277986476,0.018746478873239436,1,0.044366666666666665,0.831,71,0.1104,-0.345848375,0.011704225352112676,1,0.07206666666666667,0.832,71,0.001,-0.131490385,0.01171830985915493,1,0.09980000000000001,0.831,71,0.0568,0.06714801444043322,0.011704225352112676,1,0.1275,0.832,71,0.4454,0.4670673076923077,0.01171830985915493,1,0.15523333333333333,0.831,71,0.001,-0.534777377,0.011704225352112676,1,0.18293333333333334,0.047,4,0.4069,8.636170212765958,0.01175,1,0.1845,3.668,0,0,-0.110932388,3.668,0,0.30676666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,2.344,1,1.6407,0.6999573378839591,2.344,1,0.07813333333333333,1.884,1,1.3271,-0.166454352,1.884,1,0.14093333333333333,1.906,1,1.0813,-0.128961175,1.906,1,0.20446666666666669,1.906,1,0.86,-0.11610703,1.906,1,0.26799999999999996,1.916,1,0.6812,-0.093319415,1.916,1,0.33186666666666664,1.918,1,0.5399,-0.07367049,1.918,1,0.39580000000000004,1.263,0,0,-0.427474268,1.263,0,0.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,0,0,0,0,0,0,0,1.418,78,0.9663,0.6814527503526093,0.01817948717948718,1,0.047266666666666665,0.919,78,0.1062,-0.935908596,0.011782051282051283,1,0.07790000000000001,0.918,78,0.001,-0.11459695,0.01176923076923077,1,0.1085,0.919,78,0.9857,1.0714907508161045,0.011782051282051283,1,0.13913333333333336,0.918,78,0.0594,-1.009041394,0.01176923076923077,1,0.16973333333333332,0.919,78,0.001,-0.063547334,0.011782051282051283,1,0.20036666666666667,0.918,78,0.4309,0.46830065359477124,0.01176923076923077,1,0.23096666666666668,0.071,6,0.6276,2.7704225352112686,0.011833333333333333,1,0.23333333333333334,3.383,0,0,-0.185515814,3.383,0,0.34609999999999996,0,0,0,0,0,0,0
59,1,0,0,0,0,0,0,0,4.198,219,0.7291,0.1736779418770843,0.019168949771689498,1,0.13993333333333335,3.698,219,1.3798,0.17595997836668467,0.016885844748858448,1,0.2632,3.698,219,0.001,-0.372850189,0.016885844748858448,1,0.3864666666666666,2.869,0,0,-0.000348554,2.869,0,0.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,1.857,1,1.268,0.6828217555196554,1.857,1,0.0619,1.415,1,1.016,-0.178091873,1.415,1,0.10906666666666666,1.397,1,0.8274,-0.135003579,1.397,1,0.15563333333333332,1.372,1,0.6652,-0.118221574,1.372,1,0.20136666666666667,1.403,1,0.5305,-0.096008553,1.403,1,0.24813333333333334,1.345,1,0.4162,-0.084981413,1.345,1,0.29296666666666665,1.348,1,0.3253,-0.067433234,1.348,1,0.33790000000000003,1.218,0,0,-0.267077176,1.218,0,0.3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,2.142,1,1.4511,0.6774509803921569,2.142,1,0.07139999999999999,1.637,1,1.1542,-0.181368357,1.637,1,0.12596666666666667,1.619,1,0.9414,-0.13143916,1.619,1,0.17993333333333333,1.661,1,0.7596,-0.109452137,1.661,1,0.2353,1.699,1,0.5918,-0.098763979,1.699,1,0.2919333333333333,1.666,1,0.4877,-0.062484994,1.666,1,0.34746666666666665,1.649,1,0.4084,-0.048089751,1.649,1,0.40243333333333337,1.632,1,0.3192,-0.054656863,1.632,1,0.4568333333333333,1.174,0,0,-0.271890971,1.174,0,0.49596666666666667,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0.661,1,1.6602,2.511649016641452,0.661,1,0.022033333333333335,0.174,1,1.3201,-1.954597701,0.174,1,0.02783333333333333,0.201,1,1.042,-1.38358209,0.201,1,0.03453333333333333,0.129,1,0.8361,-1.596124031,0.129,1,0.03883333333333334,0.575,0,0,-1.454086957,0.575,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,2.034,1,1.4111,0.6937561455260571,2.034,1,0.0678,1.464,1,1.1206,-0.198428962,1.464,1,0.11660000000000001,1.545,1,0.9137,-0.133915858,1.545,1,0.1681,1.482,1,0.7369,-0.119298246,1.482,1,0.2175,1.459,1,0.6049,-0.090472927,1.459,1,0.26613333333333333,0.77,0,0,-0.785584416,0.77,0,0.2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0.647,1,1.2053,1.8629057187017002,0.647,1,0.021566666666666668,0.13,1,0.9766,-1.759230769,0.13,1,0.0259,0.116,1,0.7883,-1.623275862,0.116,1,0.029766666666666667,0.158,1,0.6265,-1.024050633,0.158,1,0.03503333333333333,0.105,1,0.4989,-1.215238095,0.105,1,0.03853333333333333,1.46,0,0,-0.341712329,1.46,0,0.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,1.07,1,1.7325,1.6191588785046727,1.07,1,0.035666666666666666,0.589,1,1.3703,-0.614940577,0.589,1,0.0553,0.635,1,1.1157,-0.400944882,0.635,1,0.07646666666666667,0.594,1,0.8776,-0.400841751,0.594,1,0.09626666666666667,1.247,0,0,-0.703769046,1.247,0,0.13783333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,2.069,1,1.676,0.8100531657805703,2.069,1,0.06896666666666666,1.551,1,1.348,-0.211476467,1.551,1,0.12066666666666667,1.545,1,1.0864,-0.169320388,1.545,1,0.17216666666666666,1.551,1,0.8649,-0.14281109,1.551,1,0.22386666666666669,1.571,1,0.6865,-0.113558243,1.571,1,0.2762333333333334,1.55,1,0.5318,-0.099806452,1.55,1,0.32789999999999997,0.951,0,0,-0.559200841,0.951,0,0.35960000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,1.467,82,1.5662,1.067620995228357,0.017890243902439026,1,0.048900000000000006,0.968,82,0.5799,-1.018904959,0.011804878048780488,1,0.08116666666666666,0.967,82,0.6964,0.12047569803516034,0.011792682926829268,1,0.1134,0.968,82,0.7408,0.04586776859504132,0.011804878048780488,1,0.14566666666666667,0.967,82,1.2066,0.4816959669079627,0.011792682926829268,1,0.1779,0.968,82,0.001,-1.245454545,0.011804878048780488,1,0.21016666666666667,0.967,82,0.1876,0.19296794208893484,0.011792682926829268,1,0.2424,0.012,1,0.2439,4.691666666666668,0.012,1,0.2428,3.794,0,0,-0.064285714,3.794,0,0.36926666666666663,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,2.941,163,0.001,0.00034002040122407346,0.01804294478527607,1,0.09803333333333333,2.441,163,0.001,0,0.014975460122699385,1,0.17939999999999998,2.441,163,1.2649,0.5177795985251946,0.014975460122699385,1,0.2607666666666667,0.015,1,1.0523,-14.17333333,0.015,1,0.26126666666666665,3.128,0,0,-0.336413043,3.128,0,0.3655333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,0,0,0,0,0,0,0,1.694,74,0.001,0.000590318772136954,0.02289189189189189,1,0.056466666666666665,1.194,74,0.7342,0.614070351758794,0.016135135135135134,1,0.09626666666666667,1.194,74,0.616,-0.098994975,0.016135135135135134,1,0.13606666666666667,1.194,74,0.2169,-0.334254606,0.016135135135135134,1,0.17586666666666667,1.194,74,0.0028,-0.179313233,0.016135135135135134,1,0.21566666666666665,0.032,2,0.001,-0.05625,0.016,1,0.21673333333333333,2.972,0,0,-0.000336474,2.972,0,0.3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,2.194,1,1.9416,0.8849589790337283,2.194,1,0.07313333333333333,1.68,1,1.5343,-0.242440476,1.68,1,0.12913333333333335,1.629,1,1.2436,-0.178453039,1.629,1,0.18343333333333334,1.63,1,0.9951,-0.152453988,1.63,1,0.23776666666666665,1.644,1,0.7948,-0.121836983,1.644,1,0.29256666666666664,1.711,1,0.628,-0.09748685,1.711,1,0.34959999999999997,1.633,1,0.5064,-0.074464176,1.633,1,0.40403333333333336,0.962,0,0,-0.526403326,0.962,0,0.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,1.517,1,1.3621,0.8978905735003297,1.517,1,0.05056666666666666,1.017,1,1.0995,-0.258210423,1.017,1,0.08446666666666666,1.028,1,0.863,-0.230058366,1.028,1,0.11873333333333333,1.051,1,0.6803,-0.173834443,1.051,1,0.1537666666666667,1.013,1,0.538,-0.14047384,1.013,1,0.18753333333333336,0.824,0,0,-0.652912621,0.824,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,1.83,80,0.6721,0.3672677595628415,0.022875,1,0.061000000000000006,1.331,80,0.6058,-0.049812171,0.0166375,1,0.10536666666666666,1.331,80,0.4418,-0.123215627,0.0166375,1,0.14973333333333333,1.331,80,0.8005,0.26949661908339595,0.0166375,1,0.19410000000000002,1.331,80,0.3541,-0.335386927,0.0166375,1,0.23846666666666666,0.066,4,0.0495,-4.615151515,0.0165,1,0.24066666666666667,2.2,0,0,-0.0225,2.2,0,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,2.768,128,0.6566,0.23721098265895954,0.021625,1,0.09226666666666666,2.269,128,0.3767,-0.123358308,0.017726563,1,0.1679,2.269,128,0.029,-0.153239312,0.017726563,1,0.24353333333333332,2.268,128,0.001,-0.012345679,0.01771875,1,0.3191333333333333,2.269,128,1.1422,0.5029528426619657,0.017726563,1,0.39476666666666665,2.269,128,0.7113,-0.189907448,0.017726563,1,0.4704,0.053,3,0.1546,-10.50377358,0.017666666666666667,1,0.4721666666666666,3.112,0,0,-0.049678663,3.112,0,0.5759000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,1.204,1,1.6378,1.360299003322259,1.204,1,0.04013333333333333,0.728,1,1.3247,-0.430082418,0.728,1,0.0644,0.73,1,1.0469,-0.380547945,0.73,1,0.08873333333333333,0.726,1,0.8279,-0.301652893,0.726,1,0.11293333333333333,0.746,1,0.6427,-0.248257373,0.746,1,0.1378,0.667,1,0.5106,-0.198050975,0.667,1,0.16003333333333333,0.716,1,0.404,-0.148882682,0.716,1,0.1839,0.581,0,0,-0.69535284,0.581,0,0.20326666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,2.327,1,1.4848,0.6380747743876235,2.327,1,0.07756666666666666,1.806,1,1.1725,-0.172923588,1.806,1,0.13776666666666668,1.842,1,0.9182,-0.13805646,1.842,1,0.19916666666666666,1.85,1,0.7288,-0.102378378,1.85,1,0.26083333333333336,1.813,1,0.5842,-0.079757308,1.813,1,0.32126666666666664,0.58,0,0,-1.007241379,0.58,0,0.3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0.889,1,1.7082,1.9214848143982002,0.889,1,0.029633333333333334,0.398,1,1.3586,-0.87839196,0.398,1,0.0429,0.407,1,1.0674,-0.715479115,0.407,1,0.056466666666666665,1.274,0,0,-0.837833595,1.274,0,0.09893333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,0,0,0,0,0.927,75,0.5845,0.6305285868392665,0.012360000000000001,1,0.0309,0.428,75,0.0167,-1.326635514,0.005706666666666666,1,0.04516666666666667,0.428,75,0.001,-0.036682243,0.005706666666666666,1,0.05943333333333333,0.428,75,0.3095,0.7207943925233645,0.005706666666666666,1,0.0737,0.428,75,0.7343,0.9925233644859812,0.005706666666666666,1,0.08796666666666667,0.428,75,0.7136,-0.048364486,0.005706666666666666,1,0.10223333333333334,0.428,75,0.25,-1.08317757,0.005706666666666666,1,0.1165,0.028,5,0.001,-8.892857143,0.0056,1,0.11743333333333333,3.235,0,0,-0.000309119,3.235,0,0.22526666666666667,0,0,0,0,0,0,0
78,1,0,0,0,0,0,0,0,2.677,151,0.001,0.00037355248412401944,0.017728476821192052,1,0.08923333333333333,2.178,151,0.5067,0.2321854912764004,0.014423841059602649,1,0.16183333333333336,2.178,151,0.2716,-0.107943067,0.014423841059602649,1,0.23443333333333335,2.178,151,0.2124,-0.0271809,0.014423841059602649,1,0.3070333333333333,2.178,151,0.1292,-0.038200184,0.014423841059602649,1,0.3796333333333333,0.028,2,0.1702,1.4642857142857135,0.014,1,0.38056666666666666,3.45,0,0,-0.049333333,3.45,0,0.4955666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,2.315,1,1.3438,0.5804751619870411,2.315,1,0.07716666666666666,1.818,1,1.0881,-0.140649065,1.818,1,0.13776666666666668,1.85,1,0.8718,-0.116918919,1.85,1,0.19943333333333332,1.881,1,0.6926,-0.095268474,1.881,1,0.26213333333333333,1.901,1,0.5685,-0.065281431,1.901,1,0.3255,1.83,1,0.4458,-0.06704918,1.83,1,0.3865,1.891,1,0.3476,-0.051930196,1.891,1,0.44953333333333334,1.834,1,0.2718,-0.041330425,1.834,1,0.5106666666666667,0.807,0,0,-0.336802974,0.807,0,0.5375666666666666,0,0,0,0,0,0,0
80,1,0,0,0,0,0,0,0,1.601,102,1.4358,0.8968144909431606,0.015696078431372548,1,0.053366666666666666,1.101,102,0.59,-0.768210718,0.010794117647058824,1,0.09006666666666667,1.101,102,0.7616,0.15585831062670308,0.010794117647058824,1,0.12676666666666667,1.101,102,0.9325,0.15522252497729333,0.010794117647058824,1,0.16346666666666668,1.101,102,0.573,-0.326521344,0.010794117647058824,1,0.20016666666666666,1.101,102,0.9702,0.36076294277929155,0.010794117647058824,1,0.23686666666666667,0.033,3,0.001,-29.36969697,0.011000000000000001,1,0.2379666666666667,2.169,0,0,-0.000461042,2.169,0,0.31026666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,2.181,1,1.2275,0.5628152223750573,2.181,1,0.0727,1.65,1,0.9916,-0.142969697,1.65,1,0.1277,1.714,1,0.7905,-0.117327888,1.714,1,0.18483333333333332,1.737,1,0.6437,-0.084513529,1.737,1,0.24273333333333333,1.693,1,0.5212,-0.072356763,1.693,1,0.29916666666666664,1.718,1,0.4106,-0.064377183,1.718,1,0.3564333333333333,1.686,1,0.3133,-0.057710558,1.686,1,0.4126333333333333,1.187,0,0,-0.263942713,1.187,0,0.45220000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,2.059,1,1.7371,0.8436619718309859,2.059,1,0.06863333333333334,1.623,1,1.383,-0.218176217,1.623,1,0.12273333333333333,1.558,1,1.1196,-0.169062901,1.558,1,0.17466666666666666,1.582,1,0.8909,-0.144563843,1.582,1,0.2274,1.6,1,0.7245,-0.104,1.6,1,0.28073333333333333,1.565,1,0.5649,-0.101980831,1.565,1,0.33290000000000003,0.958,0,0,-0.589665971,0.958,0,0.36483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,0,0,0,0,0,0,0,2.937,126,0.041,0.013959822948586996,0.023309523809523808,1,0.0979,2.438,126,0.0797,0.015873666940114845,0.019349206349206352,1,0.17916666666666667,2.438,126,0.3115,0.09507793273174733,0.019349206349206352,1,0.26043333333333335,2.438,126,0.001,-0.127358491,0.019349206349206352,1,0.3417,2.437,126,0.1613,0.06577759540418547,0.01934126984126984,1,0.42293333333333333,2.438,126,0.001,-0.065750615,0.019349206349206352,1,0.5042,0.058,3,0.001,0,0.019333333333333334,1,0.5061333333333333,2.575,0,0,-0.00038835,2.575,0,0.5919666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,1.917,1,1.7835,0.9303599374021909,1.917,1,0.0639,1.422,1,1.4224,-0.253938115,1.422,1,0.1113,1.494,1,1.1378,-0.190495315,1.494,1,0.1611,1.496,1,0.904,-0.156283422,1.496,1,0.21096666666666666,1.442,1,0.7114,-0.133564494,1.442,1,0.25903333333333334,1.496,1,0.575,-0.091176471,1.496,1,0.3089,1.449,1,0.4739,-0.069772257,1.449,1,0.35719999999999996,1.425,1,0.3928,-0.056912281,1.425,1,0.4047,0.872,0,0,-0.450458716,0.872,0,0.4337666666666667,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,1.778,1,1.3672,0.7689538807649043,1.778,1,0.05926666666666667,1.255,1,1.0745,-0.233227092,1.255,1,0.1011,1.26,1,0.8644,-0.166746032,1.26,1,0.1431,1.267,1,0.6953,-0.133464878,1.267,1,0.18533333333333332,1.283,0,0,-0.54193297,1.283,0,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
