label,task_id,s0_event_type,s0_duration_ms,s0_cpu_usage,s0_io_ratio,s0_data_scope_days,s0_data_scope_area,s0_record_count,s0_export_size_kb,s1_event_type,s1_duration_ms,s1_cpu_usage,s1_io_ratio,s1_data_scope_days,s1_data_scope_area,s1_record_count,s1_export_size_kb,s2_event_type,s2_duration_ms,s2_cpu_usage,s2_io_ratio,s2_data_scope_days,s2_data_scope_area,s2_record_count,s2_export_size_kb,s3_event_type,s3_duration_ms,s3_cpu_usage,s3_io_ratio,s3_data_scope_days,s3_data_scope_area,s3_record_count,s3_export_size_kb,s4_event_type,s4_duration_ms,s4_cpu_usage,s4_io_ratio,s4_data_scope_days,s4_data_scope_area,s4_record_count,s4_export_size_kb,s5_event_type,s5_duration_ms,s5_cpu_usage,s5_io_ratio,s5_data_scope_days,s5_data_scope_area,s5_record_count,s5_export_size_kb,s6_event_type,s6_duration_ms,s6_cpu_usage,s6_io_ratio,s6_data_scope_days,s6_data_scope_area,s6_record_count,s6_export_size_kb,s7_event_type,s7_duration_ms,s7_cpu_usage,s7_io_ratio,s7_data_scope_days,s7_data_scope_area,s7_record_count,s7_export_size_kb,s8_event_type,s8_duration_ms,s8_cpu_usage,s8_io_ratio,s8_data_scope_days,s8_data_scope_area,s8_record_count,s8_export_size_kb,s9_event_type,s9_duration_ms,s9_cpu_usage,s9_io_ratio,s9_data_scope_days,s9_data_scope_area,s9_record_count,s9_export_size_kb,s10_event_type,s10_duration_ms,s10_cpu_usage,s10_io_ratio,s10_data_scope_days,s10_data_scope_area,s10_record_count,s10_export_size_kb,s11_event_type,s11_duration_ms,s11_cpu_usage,s11_io_ratio,s11_data_scope_days,s11_data_scope_area,s11_record_count,s11_export_size_kb,s12_event_type,s12_duration_ms,s12_cpu_usage,s12_io_ratio,s12_data_scope_days,s12_data_scope_area,s12_record_count,s12_export_size_kb,s13_event_type,s13_duration_ms,s13_cpu_usage,s13_io_ratio,s13_data_scope_days,s13_data_scope_area,s13_record_count,s13_export_size_kb,s14_event_type,s14_duration_ms,s14_cpu_usage,s14_io_ratio,s14_data_scope_days,s14_data_scope_area,s14_record_count,s14_export_size_kb,s15_event_type,s15_duration_ms,s15_cpu_usage,s15_io_ratio,s15_data_scope_days,s15_data_scope_area,s15_record_count,s15_export_size_kb,s16_event_type,s16_duration_ms,s16_cpu_usage,s16_io_ratio,s16_data_scope_days,s16_data_scope_area,s16_record_count,s16_export_size_kb,s17_event_type,s17_duration_ms,s17_cpu_usage,s17_io_ratio,s17_data_scope_days,s17_data_scope_area,s17_record_count,s17_export_size_kb,s18_event_type,s18_duration_ms,s18_cpu_usage,s18_io_ratio,s18_data_scope_days,s18_data_scope_area,s18_record_count,s18_export_size_kb,s19_event_type,s19_duration_ms,s19_cpu_usage,s19_io_ratio,s19_data_scope_days,s19_data_scope_area,s19_record_count,s19_export_size_kb
0,job-nrm-long-68a5c5,1,0,13.4624,1.0,0,0,0,2.2973,2,0,2.8013,1.0,84,5000,0,0.0,4,2539.336,38.4135,0.9701,0,0,5000,3.9757,4,1805.0479,55.1402,0.964,0,0,5000,0.0,4,2014.1868,58.9285,0.9537,0,0,5000,0.6179,4,1794.6011,51.6586,0.9486,0,0,5000,0.0,4,1815.5925,46.7798,0.9362,0,0,5000,0.0,4,2058.9665,43.4446,0.9585,0,0,5000,2.7658,6,0.0,1.1824,1.0,0,0,0,199.4762,4,2027.427,37.267,0.9634,0,0,5000,0.0,4,1742.3555,54.98,0.9666,0,0,5000,0.0,4,1560.1308,45.0638,0.9674,0,0,5000,1.8973,4,1988.3102,43.7442,0.9586,0,0,5000,0.0,4,1917.7195,43.6636,0.9647,0,0,5000,0.6091,6,0.0,1.45,1.0,0,0,0,202.0549,4,2618.7699,43.434,0.9581,0,0,5000,0.0,4,2058.6884,35.9338,0.9521,0,0,5000,3.7426,4,1787.4067,60.5002,0.9675,0,0,5000,0.1434,4,2135.1211,50.2939,0.9661,0,0,5000,1.6879,4,2088.024,48.6528,0.9571,0,0,5000,0.3468
0,job-nrm-long-649c6e,1,0,5.8598,1.0,0,0,0,0.0,2,0,0.0,1.0,118,5000,0,0.0,4,1934.0601,36.3264,0.9518,0,0,5000,4.0903,4,1983.0359,42.2867,0.9711,0,0,5000,0.1485,4,2326.2502,54.2157,0.958,0,0,5000,2.6976,4,2068.4448,36.1367,0.9616,0,0,5000,0.1797,4,2095.7701,53.3937,0.951,0,0,5000,0.982,4,2063.512,40.7821,0.9704,0,0,5000,0.0,6,0.0,7.5518,1.0,0,0,0,201.422,4,1958.2562,47.1364,0.9494,0,0,5000,1.6151,4,2074.205,36.9432,0.9574,0,0,5000,0.0,4,1814.8038,52.7365,0.9549,0,0,5000,0.0,4,1756.0583,30.9664,0.9828,0,0,5000,2.0004,4,1982.7113,48.7975,0.9619,0,0,5000,0.0,6,0.0,5.0965,1.0,0,0,0,198.9178,4,1858.2291,52.6108,0.9446,0,0,5000,0.0,4,2252.356,45.6071,0.9665,0,0,5000,0.0,4,2084.5093,39.6389,0.9619,0,0,5000,0.1382,4,2001.8453,57.1959,0.9425,0,0,5000,0.0,4,2097.8451,61.6942,0.9583,0,0,5000,3.2884
1,job-atk-stlth-a2a344,1,0,0.0,1.0,0,0,0,1.8155,2,0,3.5397,1.0,0,800,0,0.0,3,0.0,34.7485,0.0,0,0,30000,1.7023,5,4901.1327,86.1412,0.9969,0,0,1,1.3693,5,3327.979,92.8198,0.9821,0,0,1,2.8111,5,2554.3394,95.3249,1.0065,0,0,1,0.7193,5,4074.2083,91.7496,1.0037,0,0,1,0.664,5,3362.3621,89.2865,0.9877,0,0,1,0.0,5,2962.353,95.7222,1.0093,0,0,1,0.0,5,3806.9337,100.0,0.9915,0,0,1,0.0,5,3494.4389,100.0,1.0004,0,0,1,0.8049,5,3777.4094,95.5786,1.0223,0,0,1,2.2397,5,3550.0669,100.0,0.9897,0,0,1,5.8971,7,0.0,3.1268,1.0,0,0,0,19.297,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-435aa4,1,0,0.0,1.0,0,0,0,0.0,2,0,4.3326,1.0,70,5000,0,0.0,4,1685.7898,36.7086,0.9725,0,0,5000,0.233,4,2231.5216,27.1873,0.9727,0,0,5000,2.5735,4,1758.4282,54.026,0.9373,0,0,5000,0.5246,4,1778.4093,56.4305,0.9573,0,0,5000,3.1447,4,1875.6921,49.4971,0.9581,0,0,5000,1.8568,4,2047.3925,65.8846,0.9675,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,196.1274,4,1958.6912,54.9132,0.954,0,0,5000,0.0,4,2372.8088,57.088,0.9539,0,0,5000,0.0,4,1742.2688,32.6412,0.9519,0,0,5000,0.0,4,2276.3481,38.0282,0.9653,0,0,5000,0.0,4,1847.3049,39.5278,0.9514,0,0,5000,0.3648,6,0.0,1.3677,1.0,0,0,0,197.7846,4,2117.2043,51.0671,0.9548,0,0,5000,0.543,4,1833.5678,30.6265,0.9513,0,0,5000,0.0,4,1811.3208,47.0479,0.9515,0,0,5000,1.9747,7,0.0,17.1692,1.0,0,0,0,10560.0204,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-3a3b22,1,0,8.6881,1.0,0,0,0,1.7736,2,0,0.0,1.0,19,300,0,1.592,3,551.5034,26.8194,0.0027,0,0,2000,0.0,3,474.0794,41.8594,0.0,0,0,2000,1.3591,3,582.1722,46.0365,0.011,0,0,2000,2.8051,3,559.9494,30.9439,0.0041,0,0,2000,2.2644,3,623.8161,31.6004,0.0,0,0,2000,0.0,3,480.7826,28.1804,0.0,0,0,2000,1.0854,3,555.082,40.3944,0.0128,0,0,2000,0.0,3,521.9699,33.4257,0.0083,0,0,2000,0.0,7,0.0,0.0,1.0,0,0,0,11.1884,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-c6ff08,1,0,0.0,1.0,0,0,0,0.0,2,0,1.9028,1.0,60,5000,0,0.9396,4,1885.9507,40.7236,0.9599,0,0,5000,1.1354,4,2066.3937,32.3226,0.9564,0,0,5000,0.1457,4,1466.4903,50.8958,0.9613,0,0,5000,0.0,4,1892.8557,38.3347,0.9744,0,0,5000,4.0359,4,1603.0755,36.1984,0.9611,0,0,5000,0.4533,4,2028.6097,28.4319,0.9538,0,0,5000,1.125,6,0.0,0.0,1.0,0,0,0,199.0982,4,1966.1137,50.6384,0.946,0,0,5000,0.0,4,2226.3519,31.3836,0.9675,0,0,5000,0.0,4,2169.068,44.3619,0.9556,0,0,5000,0.0,4,2212.3394,48.6732,0.9601,0,0,5000,2.233,4,1970.9371,56.0238,0.9595,0,0,5000,2.1119,6,0.0,1.4663,1.0,0,0,0,202.7057,4,1984.6133,62.9839,0.9597,0,0,5000,0.0,4,1660.4583,37.8375,0.9715,0,0,5000,2.5657,4,1749.6902,44.7302,0.962,0,0,5000,0.482,4,2094.5366,44.8116,0.9463,0,0,5000,0.0,4,2123.7856,52.2744,0.9603,0,0,5000,0.5673
1,job-atk-stlth-f1e3b8,1,0,10.6037,1.0,0,0,0,0.3641,2,0,3.1494,1.0,23,800,0,3.0059,3,0.0,36.9255,0.0,0,0,30000,1.1052,5,4059.9766,51.0088,1.0086,0,0,1,0.0,5,3583.8682,69.2816,1.0179,0,0,1,1.9209,5,3189.5572,59.8039,0.9925,0,0,1,0.0,5,3768.6377,65.3357,0.9906,0,0,1,0.3272,5,3012.7161,51.7429,0.9909,0,0,1,2.29,5,3133.3067,59.0665,0.9751,0,0,1,2.6313,5,3983.0325,67.9546,0.9751,0,0,1,1.93,5,3860.9339,60.6483,1.019,0,0,1,0.0,5,3207.0229,72.5471,0.9989,0,0,1,3.2387,5,3292.8268,72.7056,0.9904,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,19.6398,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-83e358,1,0,7.0304,1.0,0,0,0,3.4407,2,0,2.2713,1.0,21,800,0,4.9768,3,0.0,27.6582,0.0,0,0,30000,0.9093,5,2721.5938,90.5385,1.0062,0,0,1,3.5984,5,3318.705,92.8943,0.9829,0,0,1,2.7994,5,3387.5619,100.0,0.9912,0,0,1,0.0,5,3403.3374,90.6006,1.0047,0,0,1,0.0,5,3484.6817,95.1152,1.0119,0,0,1,0.0,5,3958.1696,87.825,0.9796,0,0,1,0.0,5,3847.7695,96.6723,0.9986,0,0,1,0.5427,5,3116.8821,80.0086,1.0038,0,0,1,0.0,5,3692.9681,92.9657,0.9922,0,0,1,0.0,5,3539.2732,89.8615,0.9932,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,21.4943,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-8ada0f,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,0,800,0,0.215,3,0.0,34.2312,0.0,0,0,30000,0.5262,5,3291.9026,96.3503,0.9873,0,0,1,2.3072,5,4180.3801,91.6295,0.9999,0,0,1,3.4607,5,2549.597,99.9546,1.0062,0,0,1,0.0,5,3904.7442,96.6972,0.9934,0,0,1,2.6569,5,3718.511,94.6368,1.0097,0,0,1,0.9867,5,2946.8339,97.2663,1.0268,0,0,1,0.0153,5,3230.9155,96.0629,1.0197,0,0,1,2.7587,5,4027.5885,82.8476,1.0037,0,0,1,0.0,5,4009.0518,100.0,0.9977,0,0,1,1.4995,5,4642.0094,88.1644,1.005,0,0,1,0.0,7,0.0,0.723,1.0,0,0,0,16.4755,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-adc761,1,0,0.0,1.0,0,0,0,3.7295,2,0,0.0,1.0,14,300,0,0.0,3,559.9194,45.6338,0.0,0,0,2000,1.275,3,650.6285,34.6139,0.0,0,0,2000,0.0,3,527.5403,37.0278,0.0,0,0,2000,1.6762,3,494.1364,23.7032,0.0,0,0,2000,0.0,3,672.6639,51.9945,0.0,0,0,2000,0.7409,3,613.3878,26.329,0.0,0,0,2000,0.0,3,449.1497,24.844,0.0,0,0,2000,3.08,3,513.0604,35.9294,0.0074,0,0,2000,0.4692,7,0.0,3.7497,1.0,0,0,0,16.382,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-ed126e,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,174,5000,0,0.0,4,1712.6295,28.3826,0.9641,0,0,5000,0.0,4,1977.6114,28.9351,0.9613,0,0,5000,0.0,4,2043.8052,47.5279,0.9411,0,0,5000,0.0,4,2156.5351,48.3864,0.9591,0,0,5000,0.0,4,1822.8593,40.6407,0.9697,0,0,5000,0.0429,4,2088.1212,44.3115,0.9755,0,0,5000,0.0,6,0.0,3.6891,1.0,0,0,0,197.7879,4,1638.9684,39.9228,0.9566,0,0,5000,0.0,4,1934.2698,49.6658,0.9525,0,0,5000,0.1906,4,1772.7957,37.7343,0.9602,0,0,5000,0.0,4,2205.7912,46.093,0.9674,0,0,5000,0.0,7,0.0,0.2743,1.0,0,0,0,10619.5488,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-9cdf8a,1,0,0.9357,1.0,0,0,0,0.0,2,0,0.0,1.0,19,800,0,0.2841,3,0.0,37.3392,0.0,0,0,30000,0.0,5,3613.2234,90.272,1.0103,0,0,1,0.0,5,2966.1892,95.8564,0.9908,0,0,1,0.0,5,3154.8547,93.2076,1.0196,0,0,1,0.0,5,3198.5411,97.2541,1.0089,0,0,1,0.067,5,3937.381,80.8216,0.9687,0,0,1,0.0,5,4074.0617,100.0,0.9919,0,0,1,1.3191,5,3201.3034,93.6189,0.9984,0,0,1,1.4963,5,3778.3997,91.3389,0.9862,0,0,1,5.0401,5,3377.2829,95.0377,1.0039,0,0,1,0.0,5,2674.5648,88.0166,0.9857,0,0,1,0.0437,7,0.0,0.4739,1.0,0,0,0,19.5844,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-ac7fa7,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,17,800,0,0.873,3,0.0,43.6474,0.0146,0,0,30000,2.7783,5,3289.2105,94.2493,1.0032,0,0,1,0.1332,5,3493.9672,100.0,1.0011,0,0,1,0.0,5,3363.0316,91.1018,0.9928,0,0,1,2.9604,5,3725.1051,100.0,0.9879,0,0,1,0.0,5,3464.2493,96.8446,1.0125,0,0,1,1.0581,5,3197.2236,94.6839,1.001,0,0,1,0.0,5,4322.9566,97.5458,0.9975,0,0,1,0.0,5,4225.6746,92.3528,0.9714,0,0,1,1.4941,5,3884.5889,100.0,0.9953,0,0,1,0.5987,5,3459.6017,89.9629,0.9976,0,0,1,3.4805,7,0.0,2.6309,1.0,0,0,0,19.735,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-c16a99,1,0,5.3438,1.0,0,0,0,0.0,2,0,0.0,1.0,15,800,0,0.0664,3,0.0,43.6487,0.0,0,0,30000,0.0,5,3482.2248,90.0768,1.0015,0,0,1,0.4722,5,3476.8023,94.3849,0.9968,0,0,1,0.0,5,2968.3255,96.3304,0.9995,0,0,1,0.0,5,3297.5051,84.143,1.0085,0,0,1,0.9923,5,3730.7408,96.8814,0.9991,0,0,1,1.1124,5,3904.3411,98.6797,0.9886,0,0,1,7.433,5,2659.285,94.6709,0.9996,0,0,1,0.9645,5,4093.4581,99.7989,0.996,0,0,1,1.3028,5,2912.8436,94.0641,0.9977,0,0,1,1.8332,5,3961.5088,87.6549,0.9863,0,0,1,1.3319,7,0.0,0.0,1.0,0,0,0,19.6658,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-61d6e9,1,0,4.1285,1.0,0,0,0,0.0,2,0,0.0,1.0,19,800,0,4.0536,3,0.0,29.5056,0.0,0,0,30000,1.4927,5,3275.0226,68.3384,1.0073,0,0,1,0.5437,5,3653.4495,54.3431,1.0032,0,0,1,3.6839,5,2867.6147,70.4663,0.9824,0,0,1,0.5395,5,3787.7546,70.288,1.0046,0,0,1,0.3591,5,3988.905,52.8221,0.9955,0,0,1,0.0,5,4036.3309,58.1817,0.9882,0,0,1,0.0,5,3572.5207,63.6411,0.9867,0,0,1,1.7793,5,3375.746,65.4664,0.9916,0,0,1,0.0,5,2379.8241,60.6168,1.0049,0,0,1,1.3619,5,3666.0057,60.745,1.0086,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,15.9497,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-dac295,1,0,0.6711,1.0,0,0,0,0.0,2,0,0.0,1.0,12,300,0,1.4335,3,542.4367,36.5826,0.016,0,0,2000,0.0,3,482.4556,28.4854,0.0136,0,0,2000,0.2055,3,608.5842,40.3158,0.0,0,0,2000,0.0,3,584.5721,48.9351,0.0,0,0,2000,1.1429,3,377.7068,34.817,0.0109,0,0,2000,0.129,3,605.379,38.1921,0.0034,0,0,2000,0.0,3,651.3868,44.1344,0.0141,0,0,2000,0.0,3,553.9924,34.0072,0.0138,0,0,2000,0.4767,7,0.0,2.4567,1.0,0,0,0,10.4706,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-9e0276,1,0,0.0,1.0,0,0,0,0.0,2,0,1.9462,1.0,25,800,0,0.0,3,0.0,37.629,0.0158,0,0,30000,2.0119,5,3223.1536,93.5954,0.9932,0,0,1,3.8857,5,2659.1173,85.4777,1.0251,0,0,1,0.0,5,4170.149,84.8118,0.9946,0,0,1,1.5923,5,2971.4438,96.0627,0.9927,0,0,1,0.9752,5,3366.8109,93.56,1.0031,0,0,1,1.5821,5,3706.8447,97.145,1.0002,0,0,1,2.832,5,3156.6623,82.8845,0.9939,0,0,1,0.4918,5,2699.4333,87.2229,1.0052,0,0,1,0.0,5,3289.0778,100.0,1.0077,0,0,1,0.785,5,3776.1388,90.4713,1.0083,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,15.4037,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-f54dff,1,0,4.4217,1.0,0,0,0,4.7674,2,0,2.6221,1.0,157,5000,0,1.0868,4,2005.1227,31.1519,0.9551,0,0,5000,0.0,4,1999.3182,47.0886,0.9723,0,0,5000,0.0,4,1768.0319,62.0013,0.9448,0,0,5000,0.8372,4,1574.9924,40.7214,0.9829,0,0,5000,0.0,4,1902.1321,61.0114,0.9599,0,0,5000,1.4235,4,1856.8225,60.0193,0.9506,0,0,5000,0.7277,6,0.0,0.0,1.0,0,0,0,199.6398,4,2410.9101,38.6478,0.9618,0,0,5000,4.7858,4,2149.2472,61.0713,0.9489,0,0,5000,0.6521,4,1988.2439,47.4536,0.9679,0,0,5000,0.0,4,2167.1258,54.0848,0.9691,0,0,5000,3.3561,4,2033.5461,35.901,0.9514,0,0,5000,0.0,6,0.0,0.9517,1.0,0,0,0,199.6643,4,1948.0402,46.7579,0.9565,0,0,5000,0.0,4,2059.4733,45.2422,0.9523,0,0,5000,1.6597,4,2142.1196,46.293,0.9727,0,0,5000,0.2105,4,1634.8135,47.9477,0.9682,0,0,5000,2.5302,4,2157.1066,45.3148,0.9391,0,0,5000,1.553
1,job-atk-stlth-e9a417,1,0,3.7834,1.0,0,0,0,0.0666,2,0,8.6794,1.0,17,800,0,0.579,3,0.0,39.4631,0.0,0,0,30000,0.5696,5,3815.7355,100.0,0.9945,0,0,1,0.0,5,3323.3541,87.9667,0.9913,0,0,1,0.0,5,2983.3467,99.4149,1.0037,0,0,1,0.0,5,3945.178,99.4197,1.0022,0,0,1,0.0,5,3277.8446,100.0,0.9922,0,0,1,0.0,5,3931.532,98.8606,0.9875,0,0,1,0.0,5,3123.0335,100.0,1.0004,0,0,1,0.0,5,3309.1269,91.1192,0.9945,0,0,1,3.745,5,3371.8626,98.3275,0.9934,0,0,1,2.137,5,2779.3983,100.0,1.0015,0,0,1,0.0321,7,0.0,0.0,1.0,0,0,0,23.0997,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-336e93,1,0,0.0,1.0,0,0,0,0.387,2,0,0.0,1.0,0,800,0,0.0,3,0.0,38.2298,0.0,0,0,30000,0.0,5,3652.4574,59.9035,0.9809,0,0,1,0.0112,5,2780.9141,44.0213,0.9845,0,0,1,0.7278,5,3629.4854,58.8105,0.9998,0,0,1,3.0502,5,3544.4145,69.3755,1.0176,0,0,1,0.0,5,3242.0038,61.488,0.9849,0,0,1,0.0,5,3231.3818,62.511,1.0106,0,0,1,0.0,5,2652.8403,52.0314,1.0157,0,0,1,0.0,5,4204.1976,50.944,1.0069,0,0,1,0.0,5,3290.6876,54.177,0.987,0,0,1,1.6175,5,3151.3699,47.7793,1.0111,0,0,1,1.2968,7,0.0,1.4659,1.0,0,0,0,22.8362,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-b6423c,1,0,9.3238,1.0,0,0,0,0.0,2,0,0.0,1.0,133,5000,0,2.4013,4,2207.9065,51.4467,0.9553,0,0,5000,2.2014,4,2162.382,41.8019,0.9632,0,0,5000,0.0,4,1771.4607,56.6914,0.9567,0,0,5000,1.1114,4,2191.1069,47.585,0.9746,0,0,5000,0.8804,4,1715.4298,45.6408,0.9504,0,0,5000,0.0,4,1850.0212,36.8938,0.9601,0,0,5000,0.0,6,0.0,0.5544,1.0,0,0,0,199.3348,4,1765.0579,36.8676,0.9721,0,0,5000,0.6962,4,1502.3865,40.3425,0.9595,0,0,5000,0.0,4,2208.9652,49.8539,0.9618,0,0,5000,0.0,4,1766.655,47.5577,0.9643,0,0,5000,1.1993,4,1656.2843,56.7265,0.9618,0,0,5000,1.4543,6,0.0,8.27,1.0,0,0,0,201.4845,4,2116.6445,49.1972,0.9581,0,0,5000,1.7295,4,1870.4847,51.8694,0.949,0,0,5000,0.0,4,2758.2301,52.757,0.9587,0,0,5000,0.3804,4,2209.6861,37.904,0.9588,0,0,5000,1.0024,4,1793.4222,57.7124,0.9354,0,0,5000,2.1167
1,job-atk-stlth-9be282,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,16,800,0,1.4561,3,0.0,31.1203,0.0332,0,0,30000,0.0,5,3368.9192,99.2446,0.9963,0,0,1,0.0,5,3341.7632,97.247,1.0035,0,0,1,0.0,5,3872.4118,91.2138,0.9937,0,0,1,2.1744,5,3546.0298,89.0314,0.9911,0,0,1,1.5026,5,3890.1628,93.6936,1.003,0,0,1,0.0,5,3807.6997,95.4273,1.0084,0,0,1,0.0,5,3486.1913,91.0999,0.9913,0,0,1,0.0,5,3189.205,98.088,0.9988,0,0,1,0.6225,5,3528.2303,97.4018,1.002,0,0,1,0.0,5,3310.3516,99.7549,0.9835,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,21.6832,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
