session_id,label,client_type,step_0_delta_time,step_0_cumulative_time,step_0_is_TRAINING_START,step_0_is_TRAINING_EPOCH,step_0_is_TRAINING_END,step_0_is_UPLOAD_SUCCESS,step_0_is_ATTACK_START,step_0_is_ATTACK_INIT,step_0_is_ATTACK_ITERATION,step_0_is_FILE_IO,step_0_is_UPLOAD_ATTEMPT,step_0_is_UPLOAD_DELAY,step_0_log_level,step_0_loss_value,step_0_loss_type,step_0_iteration_count,step_1_delta_time,step_1_cumulative_time,step_1_is_TRAINING_START,step_1_is_TRAINING_EPOCH,step_1_is_TRAINING_END,step_1_is_UPLOAD_SUCCESS,step_1_is_ATTACK_START,step_1_is_ATTACK_INIT,step_1_is_ATTACK_ITERATION,step_1_is_FILE_IO,step_1_is_UPLOAD_ATTEMPT,step_1_is_UPLOAD_DELAY,step_1_log_level,step_1_loss_value,step_1_loss_type,step_1_iteration_count,step_2_delta_time,step_2_cumulative_time,step_2_is_TRAINING_START,step_2_is_TRAINING_EPOCH,step_2_is_TRAINING_END,step_2_is_UPLOAD_SUCCESS,step_2_is_ATTACK_START,step_2_is_ATTACK_INIT,step_2_is_ATTACK_ITERATION,step_2_is_FILE_IO,step_2_is_UPLOAD_ATTEMPT,step_2_is_UPLOAD_DELAY,step_2_log_level,step_2_loss_value,step_2_loss_type,step_2_iteration_count,step_3_delta_time,step_3_cumulative_time,step_3_is_TRAINING_START,step_3_is_TRAINING_EPOCH,step_3_is_TRAINING_END,step_3_is_UPLOAD_SUCCESS,step_3_is_ATTACK_START,step_3_is_ATTACK_INIT,step_3_is_ATTACK_ITERATION,step_3_is_FILE_IO,step_3_is_UPLOAD_ATTEMPT,step_3_is_UPLOAD_DELAY,step_3_log_level,step_3_loss_value,step_3_loss_type,step_3_iteration_count,step_4_delta_time,step_4_cumulative_time,step_4_is_TRAINING_START,step_4_is_TRAINING_EPOCH,step_4_is_TRAINING_END,step_4_is_UPLOAD_SUCCESS,step_4_is_ATTACK_START,step_4_is_ATTACK_INIT,step_4_is_ATTACK_ITERATION,step_4_is_FILE_IO,step_4_is_UPLOAD_ATTEMPT,step_4_is_UPLOAD_DELAY,step_4_log_level,step_4_loss_value,step_4_loss_type,step_4_iteration_count,step_5_delta_time,step_5_cumulative_time,step_5_is_TRAINING_START,step_5_is_TRAINING_EPOCH,step_5_is_TRAINING_END,step_5_is_UPLOAD_SUCCESS,step_5_is_ATTACK_START,step_5_is_ATTACK_INIT,step_5_is_ATTACK_ITERATION,step_5_is_FILE_IO,step_5_is_UPLOAD_ATTEMPT,step_5_is_UPLOAD_DELAY,step_5_log_level,step_5_loss_value,step_5_loss_type,step_5_iteration_count,step_6_delta_time,step_6_cumulative_time,step_6_is_TRAINING_START,step_6_is_TRAINING_EPOCH,step_6_is_TRAINING_END,step_6_is_UPLOAD_SUCCESS,step_6_is_ATTACK_START,step_6_is_ATTACK_INIT,step_6_is_ATTACK_ITERATION,step_6_is_FILE_IO,step_6_is_UPLOAD_ATTEMPT,step_6_is_UPLOAD_DELAY,step_6_log_level,step_6_loss_value,step_6_loss_type,step_6_iteration_count,step_7_delta_time,step_7_cumulative_time,step_7_is_TRAINING_START,step_7_is_TRAINING_EPOCH,step_7_is_TRAINING_END,step_7_is_UPLOAD_SUCCESS,step_7_is_ATTACK_START,step_7_is_ATTACK_INIT,step_7_is_ATTACK_ITERATION,step_7_is_FILE_IO,step_7_is_UPLOAD_ATTEMPT,step_7_is_UPLOAD_DELAY,step_7_log_level,step_7_loss_value,step_7_loss_type,step_7_iteration_count,step_8_delta_time,step_8_cumulative_time,step_8_is_TRAINING_START,step_8_is_TRAINING_EPOCH,step_8_is_TRAINING_END,step_8_is_UPLOAD_SUCCESS,step_8_is_ATTACK_START,step_8_is_ATTACK_INIT,step_8_is_ATTACK_ITERATION,step_8_is_FILE_IO,step_8_is_UPLOAD_ATTEMPT,step_8_is_UPLOAD_DELAY,step_8_log_level,step_8_loss_value,step_8_loss_type,step_8_iteration_count,step_9_delta_time,step_9_cumulative_time,step_9_is_TRAINING_START,step_9_is_TRAINING_EPOCH,step_9_is_TRAINING_END,step_9_is_UPLOAD_SUCCESS,step_9_is_ATTACK_START,step_9_is_ATTACK_INIT,step_9_is_ATTACK_ITERATION,step_9_is_FILE_IO,step_9_is_UPLOAD_ATTEMPT,step_9_is_UPLOAD_DELAY,step_9_log_level,step_9_loss_value,step_9_loss_type,step_9_iteration_count,step_10_delta_time,step_10_cumulative_time,step_10_is_TRAINING_START,step_10_is_TRAINING_EPOCH,step_10_is_TRAINING_END,step_10_is_UPLOAD_SUCCESS,step_10_is_ATTACK_START,step_10_is_ATTACK_INIT,step_10_is_ATTACK_ITERATION,step_10_is_FILE_IO,step_10_is_UPLOAD_ATTEMPT,step_10_is_UPLOAD_DELAY,step_10_log_level,step_10_loss_value,step_10_loss_type,step_10_iteration_count,step_11_delta_time,step_11_cumulative_time,step_11_is_TRAINING_START,step_11_is_TRAINING_EPOCH,step_11_is_TRAINING_END,step_11_is_UPLOAD_SUCCESS,step_11_is_ATTACK_START,step_11_is_ATTACK_INIT,step_11_is_ATTACK_ITERATION,step_11_is_FILE_IO,step_11_is_UPLOAD_ATTEMPT,step_11_is_UPLOAD_DELAY,step_11_log_level,step_11_loss_value,step_11_loss_type,step_11_iteration_count,step_12_delta_time,step_12_cumulative_time,step_12_is_TRAINING_START,step_12_is_TRAINING_EPOCH,step_12_is_TRAINING_END,step_12_is_UPLOAD_SUCCESS,step_12_is_ATTACK_START,step_12_is_ATTACK_INIT,step_12_is_ATTACK_ITERATION,step_12_is_FILE_IO,step_12_is_UPLOAD_ATTEMPT,step_12_is_UPLOAD_DELAY,step_12_log_level,step_12_loss_value,step_12_loss_type,step_12_iteration_count
101,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.425,0.425,0,1,0,0,0,0,0,0,0,0,0,2.1213,1,0.01,0.346,0.771,0,1,0,0,0,0,0,0,0,0,0,1.5313,1,0.02,0.379,1.15,0,1,0,0,0,0,0,0,0,0,0,1.097,1,0.03,0.316,1.466,0,1,0,0,0,0,0,0,0,0,0,0.7839,1,0.04,0.299,1.765,0,1,0,0,0,0,0,0,0,0,0,0.5926,1,0.05,0.1,1.865,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.965,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44,0.44,0,1,0,0,0,0,0,0,0,0,0,2.1164,1,0.01,0.352,0.792,0,1,0,0,0,0,0,0,0,0,0,1.4949,1,0.02,0.254,1.046,0,1,0,0,0,0,0,0,0,0,0,1.0958,1,0.03,0.255,1.301,0,1,0,0,0,0,0,0,0,0,0,0.7879,1,0.04,0.366,1.667,0,1,0,0,0,0,0,0,0,0,0,0.5861,1,0.05,0.1,1.767,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.867,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45,0.45,0,1,0,0,0,0,0,0,0,0,0,2.1222,1,0.01,0.264,0.714,0,1,0,0,0,0,0,0,0,0,0,1.5319,1,0.02,0.246,0.96,0,1,0,0,0,0,0,0,0,0,0,1.1024,1,0.03,0.324,1.284,0,1,0,0,0,0,0,0,0,0,0,0.8059,1,0.04,0.33,1.614,0,1,0,0,0,0,0,0,0,0,0,0.6022,1,0.05,0.1,1.714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.814,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.226,3.476,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.55,6.026,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.461,9.487,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.107,12.594,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.108,15.702,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.328,19.03,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.059,22.089,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.589,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.925,25.514,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,26.014,0,0,0,0,0,0,0,0,0,1,2,0,0,0
105,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.433,0.433,0,1,0,0,0,0,0,0,0,0,0,2.1364,1,0.01,0.299,0.732,0,1,0,0,0,0,0,0,0,0,0,1.5088,1,0.02,0.391,1.123,0,1,0,0,0,0,0,0,0,0,0,1.1054,1,0.03,0.289,1.412,0,1,0,0,0,0,0,0,0,0,0,0.8106,1,0.04,0.346,1.758,0,1,0,0,0,0,0,0,0,0,0,0.5804,1,0.05,0.1,1.858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.958,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.561,0.561,0,1,0,0,0,0,0,0,0,0,0,2.141,1,0.01,0.211,0.772,0,1,0,0,0,0,0,0,0,0,0,1.5283,1,0.02,0.33,1.102,0,1,0,0,0,0,0,0,0,0,0,1.0897,1,0.03,0.249,1.351,0,1,0,0,0,0,0,0,0,0,0,0.8008,1,0.04,0.297,1.648,0,1,0,0,0,0,0,0,0,0,0,0.6082,1,0.05,0.1,1.748,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.559,0.559,0,1,0,0,0,0,0,0,0,0,0,2.1108,1,0.01,0.279,0.838,0,1,0,0,0,0,0,0,0,0,0,1.5239,1,0.02,0.25,1.088,0,1,0,0,0,0,0,0,0,0,0,1.0993,1,0.03,0.218,1.306,0,1,0,0,0,0,0,0,0,0,0,0.7807,1,0.04,0.34,1.646,0,1,0,0,0,0,0,0,0,0,0,0.5838,1,0.05,0.1,1.746,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.846,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.187,3.437,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.781,6.218,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.662,9.88,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.469,12.349,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.989,15.338,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.445,17.783,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.072,19.855,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,20.355,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.151,21.506,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,22.006,0,0,0,0,0,0,0,0,0,1,2,0,0,0
109,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.482,0.482,0,1,0,0,0,0,0,0,0,0,0,2.1462,1,0.01,0.317,0.799,0,1,0,0,0,0,0,0,0,0,0,1.5254,1,0.02,0.37,1.169,0,1,0,0,0,0,0,0,0,0,0,1.0818,1,0.03,0.39,1.559,0,1,0,0,0,0,0,0,0,0,0,0.8042,1,0.04,0.368,1.927,0,1,0,0,0,0,0,0,0,0,0,0.587,1,0.05,0.1,2.027,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.448,0.448,0,1,0,0,0,0,0,0,0,0,0,2.1123,1,0.01,0.4,0.848,0,1,0,0,0,0,0,0,0,0,0,1.5086,1,0.02,0.303,1.151,0,1,0,0,0,0,0,0,0,0,0,1.0855,1,0.03,0.271,1.422,0,1,0,0,0,0,0,0,0,0,0,0.8014,1,0.04,0.275,1.697,0,1,0,0,0,0,0,0,0,0,0,0.576,1,0.05,0.1,1.797,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.897,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.484,2.734,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.778,6.512,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.849,10.361,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.415,12.776,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.831,16.607,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.632,20.239,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.122,22.361,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.861,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.83,25.691,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,26.191,0,0,0,0,0,0,0,0,0,1,2,0,0,0
112,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,0.55,0,1,0,0,0,0,0,0,0,0,0,2.1244,1,0.01,0.222,0.772,0,1,0,0,0,0,0,0,0,0,0,1.5256,1,0.02,0.253,1.025,0,1,0,0,0,0,0,0,0,0,0,1.1021,1,0.03,0.222,1.247,0,1,0,0,0,0,0,0,0,0,0,0.7938,1,0.04,0.354,1.601,0,1,0,0,0,0,0,0,0,0,0,0.5912,1,0.05,0.1,1.701,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.801,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.496,0.496,0,1,0,0,0,0,0,0,0,0,0,2.1457,1,0.01,0.287,0.783,0,1,0,0,0,0,0,0,0,0,0,1.5296,1,0.02,0.359,1.142,0,1,0,0,0,0,0,0,0,0,0,1.0978,1,0.03,0.343,1.485,0,1,0,0,0,0,0,0,0,0,0,0.7887,1,0.04,0.285,1.77,0,1,0,0,0,0,0,0,0,0,0,0.5816,1,0.05,0.1,1.87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.513,0.513,0,1,0,0,0,0,0,0,0,0,0,2.1464,1,0.01,0.236,0.749,0,1,0,0,0,0,0,0,0,0,0,1.5521,1,0.02,0.24,0.989,0,1,0,0,0,0,0,0,0,0,0,1.1008,1,0.03,0.318,1.307,0,1,0,0,0,0,0,0,0,0,0,0.802,1,0.04,0.39,1.697,0,1,0,0,0,0,0,0,0,0,0,0.5751,1,0.05,0.1,1.797,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.897,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.506,0.506,0,1,0,0,0,0,0,0,0,0,0,2.1121,1,0.01,0.35,0.856,0,1,0,0,0,0,0,0,0,0,0,1.494,1,0.02,0.287,1.143,0,1,0,0,0,0,0,0,0,0,0,1.0608,1,0.03,0.246,1.389,0,1,0,0,0,0,0,0,0,0,0,0.79,1,0.04,0.299,1.688,0,1,0,0,0,0,0,0,0,0,0,0.5884,1,0.05,0.1,1.788,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.533,0.533,0,1,0,0,0,0,0,0,0,0,0,2.1237,1,0.01,0.282,0.815,0,1,0,0,0,0,0,0,0,0,0,1.5224,1,0.02,0.307,1.122,0,1,0,0,0,0,0,0,0,0,0,1.0828,1,0.03,0.236,1.358,0,1,0,0,0,0,0,0,0,0,0,0.8026,1,0.04,0.388,1.746,0,1,0,0,0,0,0,0,0,0,0,0.578,1,0.05,0.1,1.846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.946,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.448,0.448,0,1,0,0,0,0,0,0,0,0,0,2.1101,1,0.01,0.303,0.751,0,1,0,0,0,0,0,0,0,0,0,1.5089,1,0.02,0.35,1.101,0,1,0,0,0,0,0,0,0,0,0,1.0856,1,0.03,0.256,1.357,0,1,0,0,0,0,0,0,0,0,0,0.7947,1,0.04,0.343,1.7,0,1,0,0,0,0,0,0,0,0,0,0.5777,1,0.05,0.1,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.465,0.465,0,1,0,0,0,0,0,0,0,0,0,2.1315,1,0.01,0.26,0.725,0,1,0,0,0,0,0,0,0,0,0,1.5125,1,0.02,0.345,1.07,0,1,0,0,0,0,0,0,0,0,0,1.0693,1,0.03,0.351,1.421,0,1,0,0,0,0,0,0,0,0,0,0.7645,1,0.04,0.301,1.722,0,1,0,0,0,0,0,0,0,0,0,0.5761,1,0.05,0.1,1.822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.922,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.48,3.73,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.342,7.072,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.666,9.738,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.473,12.211,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.466,15.677,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.523,18.2,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.085,20.285,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,20.785,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.667,22.452,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,22.952,0,0,0,0,0,0,0,0,0,1,2,0,0,0
120,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.478,0.478,0,1,0,0,0,0,0,0,0,0,0,2.1329,1,0.01,0.282,0.76,0,1,0,0,0,0,0,0,0,0,0,1.5354,1,0.02,0.242,1.002,0,1,0,0,0,0,0,0,0,0,0,1.0908,1,0.03,0.359,1.361,0,1,0,0,0,0,0,0,0,0,0,0.78,1,0.04,0.319,1.68,0,1,0,0,0,0,0,0,0,0,0,0.5948,1,0.05,0.1,1.78,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.419,0.419,0,1,0,0,0,0,0,0,0,0,0,2.1189,1,0.01,0.211,0.63,0,1,0,0,0,0,0,0,0,0,0,1.5123,1,0.02,0.35,0.98,0,1,0,0,0,0,0,0,0,0,0,1.0864,1,0.03,0.238,1.218,0,1,0,0,0,0,0,0,0,0,0,0.8064,1,0.04,0.295,1.513,0,1,0,0,0,0,0,0,0,0,0,0.5858,1,0.05,0.1,1.613,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.713,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528,0.528,0,1,0,0,0,0,0,0,0,0,0,2.1192,1,0.01,0.207,0.735,0,1,0,0,0,0,0,0,0,0,0,1.5015,1,0.02,0.239,0.974,0,1,0,0,0,0,0,0,0,0,0,1.0729,1,0.03,0.266,1.24,0,1,0,0,0,0,0,0,0,0,0,0.7913,1,0.04,0.282,1.522,0,1,0,0,0,0,0,0,0,0,0,0.5975,1,0.05,0.1,1.622,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.722,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.431,0.431,0,1,0,0,0,0,0,0,0,0,0,2.1136,1,0.01,0.275,0.706,0,1,0,0,0,0,0,0,0,0,0,1.5213,1,0.02,0.394,1.1,0,1,0,0,0,0,0,0,0,0,0,1.109,1,0.03,0.381,1.481,0,1,0,0,0,0,0,0,0,0,0,0.7937,1,0.04,0.313,1.794,0,1,0,0,0,0,0,0,0,0,0,0.5814,1,0.05,0.1,1.894,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
