label,len,t0_event,t0_dur,t0_cpu,t0_io,t0_days,t0_area,t0_rec,t0_exp,t1_event,t1_dur,t1_cpu,t1_io,t1_days,t1_area,t1_rec,t1_exp,t2_event,t2_dur,t2_cpu,t2_io,t2_days,t2_area,t2_rec,t2_exp,t3_event,t3_dur,t3_cpu,t3_io,t3_days,t3_area,t3_rec,t3_exp,t4_event,t4_dur,t4_cpu,t4_io,t4_days,t4_area,t4_rec,t4_exp,t5_event,t5_dur,t5_cpu,t5_io,t5_days,t5_area,t5_rec,t5_exp,t6_event,t6_dur,t6_cpu,t6_io,t6_days,t6_area,t6_rec,t6_exp,t7_event,t7_dur,t7_cpu,t7_io,t7_days,t7_area,t7_rec,t7_exp,t8_event,t8_dur,t8_cpu,t8_io,t8_days,t8_area,t8_rec,t8_exp,t9_event,t9_dur,t9_cpu,t9_io,t9_days,t9_area,t9_rec,t9_exp,t10_event,t10_dur,t10_cpu,t10_io,t10_days,t10_area,t10_rec,t10_exp,t11_event,t11_dur,t11_cpu,t11_io,t11_days,t11_area,t11_rec,t11_exp,t12_event,t12_dur,t12_cpu,t12_io,t12_days,t12_area,t12_rec,t12_exp,t13_event,t13_dur,t13_cpu,t13_io,t13_days,t13_area,t13_rec,t13_exp,t14_event,t14_dur,t14_cpu,t14_io,t14_days,t14_area,t14_rec,t14_exp,t15_event,t15_dur,t15_cpu,t15_io,t15_days,t15_area,t15_rec,t15_exp,t16_event,t16_dur,t16_cpu,t16_io,t16_days,t16_area,t16_rec,t16_exp,t17_event,t17_dur,t17_cpu,t17_io,t17_days,t17_area,t17_rec,t17_exp,t18_event,t18_dur,t18_cpu,t18_io,t18_days,t18_area,t18_rec,t18_exp,t19_event,t19_dur,t19_cpu,t19_io,t19_days,t19_area,t19_rec,t19_exp
1,24,1,0,0.741,1.0,0,0,0,0.0,2,0,0.584,1.0,0,1000,0,0.0,3,0.0,33.565,0.008,0,0,20000,0.0,5,1210.98,49.063,1.0,0,0,1,4.367,5,962.949,28.496,1.0,0,0,1,26.062,5,1303.303,73.562,1.0,0,0,1,0.0,5,1381.559,53.185,1.0,0,0,1,0.0,5,1564.081,63.63,1.0,0,0,1,5.763,5,1030.582,45.187,1.0,0,0,1,0.521,5,1016.044,49.771,1.0,0,0,1,1.63,5,1571.889,45.692,1.0,0,0,1,3.064,5,989.053,91.89,1.0,0,0,1,7.83,5,1923.045,82.085,1.0,0,0,1,2.62,5,1592.835,65.9,1.0,0,0,1,6.796,5,1394.316,55.307,1.0,0,0,1,3.052,5,1119.461,74.327,1.0,0,0,1,0.0,5,1063.796,55.13,1.0,0,0,1,0.0,5,1212.756,26.368,1.0,0,0,1,0.0,5,1827.487,21.648,1.0,0,0,1,0.0,5,896.347,51.493,1.0,0,0,1,15.02
1,7,1,0,4.931,1.0,0,0,0,0.0,2,0,0.0,1.0,10,200,0,0.0,3,0.0,6.43,0.0,0,0,20000,0.0,5,5175.317,76.437,1.0,0,0,1,7.097,5,2973.207,90.152,1.0,0,0,1,12.84,5,2841.674,85.862,1.0,0,0,1,5.007,7,0.0,4.416,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,18,1,0,4.586,1.0,0,0,0,0.0,2,0,0.0,1.0,322,5000,0,0.0,4,1751.228,63.644,0.812,0,0,5000,0.0,4,1507.356,21.421,0.815,0,0,5000,0.0,4,2197.452,35.582,0.815,0,0,5000,0.0,4,2029.381,29.173,0.924,0,0,5000,0.0,4,2073.4,35.893,0.847,0,0,5000,0.0,4,1833.286,54.029,0.862,0,0,5000,16.735,4,1588.029,43.169,0.873,0,0,5000,0.0,4,2944.691,19.3,0.801,0,0,5000,3.554,4,2178.647,76.774,0.885,0,0,5000,0.0,4,2479.037,56.4,0.9,0,0,5000,0.982,4,1912.984,39.68,0.894,0,0,5000,0.0,4,1290.011,34.15,0.893,0,0,5000,6.94,4,1875.699,49.572,0.839,0,0,5000,3.975,4,1119.019,47.015,0.928,0,0,5000,4.772,4,2102.14,62.915,0.974,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,13764.396,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,23,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,115,5000,0,2.24,4,2918.51,44.288,0.834,0,0,5000,3.501,4,1807.154,25.792,0.934,0,0,5000,0.0,4,1813.484,56.636,0.921,0,0,5000,19.129,4,1986.659,34.672,0.913,0,0,5000,22.575,4,1664.01,72.111,0.872,0,0,5000,15.522,4,1290.308,33.648,0.95,0,0,5000,21.399,4,1444.257,23.69,0.969,0,0,5000,0.0,4,3899.994,42.185,0.804,0,0,5000,0.0,4,2447.933,74.242,0.824,0,0,5000,2.485,4,1902.799,82.78,0.85,0,0,5000,0.014,4,1883.167,51.545,0.899,0,0,5000,4.223,4,2022.539,29.818,0.805,0,0,5000,0.469,4,2413.352,36.343,0.885,0,0,5000,10.983,4,2324.696,42.321,0.908,0,0,5000,4.876,4,2127.497,50.746,0.954,0,0,5000,0.0,4,1882.261,29.348,0.846,0,0,5000,8.115,4,2550.475,43.592,0.837,0,0,5000,0.281,4,1895.939,45.693,0.935,0,0,5000,7.708
1,7,1,0,12.956,1.0,0,0,0,0.0,2,0,11.392,1.0,10,200,0,15.498,3,0.0,13.399,0.0,0,0,20000,0.0,5,2663.49,85.839,1.0,0,0,1,0.0,5,3750.595,85.926,1.0,0,0,1,3.969,5,3769.172,100.0,1.0,0,0,1,0.0,7,0.0,7.871,1.0,0,0,0,19.369,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,6.707,1.0,0,0,0,1.916,2,0,18.519,1.0,0,482,0,0.0,3,0.0,46.308,0.002,0,0,10000,7.29,5,4800.764,87.566,1.0,0,0,1,0.0,5,3049.569,58.629,1.0,0,0,1,2.597,5,2602.355,60.112,1.0,0,0,1,0.0,5,3579.025,79.736,1.0,0,0,1,0.856,5,3629.442,59.011,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,50.94,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,35,1,0,2.073,1.0,0,0,0,8.384,2,0,10.984,1.0,58,5000,0,8.329,4,1448.686,47.561,0.89,0,0,5000,2.594,4,2480.095,61.786,0.909,0,0,5000,1.394,4,2907.503,13.935,0.828,0,0,5000,0.0,4,2278.878,36.847,0.942,0,0,5000,4.073,4,2698.465,60.128,0.826,0,0,5000,2.634,4,1830.287,81.17,0.87,0,0,5000,0.0,4,2614.1,47.071,0.836,0,0,5000,3.178,4,1870.114,50.452,0.889,0,0,5000,8.32,4,2385.046,32.027,0.913,0,0,5000,10.48,4,2405.768,4.858,0.807,0,0,5000,8.289,4,2241.728,57.673,0.933,0,0,5000,0.0,4,2195.545,51.757,0.892,0,0,5000,0.0,4,1507.307,10.112,0.94,0,0,5000,12.234,4,1819.094,26.703,0.977,0,0,5000,0.45,4,1970.146,38.384,0.825,0,0,5000,15.543,4,2682.122,48.76,0.831,0,0,5000,0.0,4,2921.473,86.16,0.959,0,0,5000,0.0,4,2501.191,67.667,0.811,0,0,5000,8.272
0,42,1,0,8.303,1.0,0,0,0,1.998,2,0,12.154,1.0,44,5000,0,2.482,4,1966.683,60.126,0.96,0,0,5000,0.0,4,1600.984,56.388,0.914,0,0,5000,9.697,4,2179.109,24.179,0.851,0,0,5000,15.765,4,2245.562,48.191,0.912,0,0,5000,6.395,4,1399.934,47.441,0.899,0,0,5000,12.48,4,2056.261,50.386,0.816,0,0,5000,0.0,4,1870.78,64.48,0.943,0,0,5000,0.0,4,1648.348,36.213,0.84,0,0,5000,0.0,4,1850.811,33.381,0.967,0,0,5000,0.0,4,2225.095,56.776,0.906,0,0,5000,9.986,4,2315.536,48.875,0.815,0,0,5000,0.0,4,1599.236,34.161,0.872,0,0,5000,0.0,4,1920.807,54.221,0.906,0,0,5000,0.0,4,2028.459,40.171,0.972,0,0,5000,11.124,4,2145.594,46.578,0.956,0,0,5000,0.0,4,2575.719,97.595,0.967,0,0,5000,0.0,4,2395.403,21.537,0.912,0,0,5000,0.0,4,2010.776,46.227,0.882,0,0,5000,3.753
0,9,1,0,0.0,1.0,0,0,0,1.428,2,0,0.0,1.0,13,244,0,0.0,3,0.0,12.799,0.001,0,0,10000,15.849,5,3242.678,80.673,1.0,0,0,1,2.383,5,3040.378,70.013,1.0,0,0,1,0.0,5,3546.996,71.872,1.0,0,0,1,10.687,5,3000.386,75.354,1.0,0,0,1,0.0,5,3921.086,76.85,1.0,0,0,1,0.0,7,0.0,16.354,1.0,0,0,0,48.387,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,40,1,0,7.651,1.0,0,0,0,8.637,2,0,4.247,1.0,182,5000,0,8.805,4,1552.853,35.392,0.952,0,0,5000,3.01,4,1876.586,74.53,0.877,0,0,5000,0.0,4,1934.145,47.348,0.803,0,0,5000,3.046,4,1759.46,29.633,0.916,0,0,5000,0.0,4,1261.516,38.079,0.93,0,0,5000,0.0,4,1457.349,76.648,0.898,0,0,5000,0.0,4,1158.734,80.931,0.932,0,0,5000,0.348,4,1668.323,50.963,0.901,0,0,5000,12.747,4,2190.985,4.141,0.893,0,0,5000,5.284,4,2189.001,44.913,0.946,0,0,5000,2.4,4,2229.528,62.004,0.887,0,0,5000,0.0,4,1064.226,31.454,0.83,0,0,5000,13.31,4,1809.225,16.487,0.928,0,0,5000,0.0,4,2164.654,38.304,0.95,0,0,5000,4.914,4,1479.528,48.489,0.851,0,0,5000,0.0,4,1768.301,48.209,0.875,0,0,5000,0.0,4,1455.41,36.243,0.816,0,0,5000,0.0,4,2390.64,51.378,0.88,0,0,5000,0.0
0,18,1,0,0.0,1.0,0,0,0,1.802,2,0,5.933,1.0,349,5000,0,0.0,4,2456.2,43.383,0.877,0,0,5000,0.0,4,2249.439,80.132,0.854,0,0,5000,2.128,4,1796.86,54.02,0.925,0,0,5000,0.0,4,2126.403,44.261,0.939,0,0,5000,13.446,4,2376.529,24.573,0.822,0,0,5000,0.0,4,2578.173,31.034,0.844,0,0,5000,17.211,4,1814.2,36.204,0.877,0,0,5000,8.518,4,1901.601,39.714,0.809,0,0,5000,0.0,4,1764.531,45.15,0.807,0,0,5000,2.39,4,1811.597,62.335,0.949,0,0,5000,17.837,4,2572.491,32.237,0.879,0,0,5000,6.511,4,1961.485,70.583,0.969,0,0,5000,3.119,4,2572.389,63.767,0.814,0,0,5000,0.0,4,1970.709,49.668,0.801,0,0,5000,0.0,4,1419.42,76.106,0.819,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,9919.749,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,32,1,0,0.0,1.0,0,0,0,5.197,2,0,16.249,1.0,245,5000,0,0.0,4,1794.245,41.157,0.948,0,0,5000,0.0,4,1663.338,88.658,0.814,0,0,5000,0.43,4,2434.859,41.683,0.824,0,0,5000,13.045,4,2060.279,29.123,0.894,0,0,5000,0.0,4,1770.346,61.724,0.863,0,0,5000,0.0,4,1860.526,47.976,0.828,0,0,5000,5.875,4,1678.941,65.522,0.931,0,0,5000,11.391,4,2244.285,84.074,0.817,0,0,5000,0.0,4,1716.246,27.667,0.83,0,0,5000,10.261,4,1375.216,42.529,0.874,0,0,5000,0.0,4,1470.335,48.642,0.967,0,0,5000,1.291,4,2596.023,48.677,0.969,0,0,5000,20.672,4,2100.438,80.229,0.938,0,0,5000,0.0,4,2595.98,74.622,0.945,0,0,5000,0.0,4,1673.293,40.265,0.946,0,0,5000,0.0,4,1820.656,48.393,0.837,0,0,5000,0.0,4,2169.941,39.329,0.954,0,0,5000,0.0,4,1434.611,63.538,0.968,0,0,5000,1.091
0,9,1,0,24.558,1.0,0,0,0,6.048,2,0,0.0,1.0,0,131,0,6.907,3,0.0,52.693,0.001,0,0,10000,10.994,5,3628.77,100.0,1.0,0,0,1,0.0,5,3317.132,84.716,1.0,0,0,1,0.0,5,2085.393,65.102,1.0,0,0,1,6.015,5,3641.202,77.561,1.0,0,0,1,10.416,5,3029.212,88.898,1.0,0,0,1,3.254,7,0.0,8.035,1.0,0,0,0,37.822,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,25,1,0,0.0,1.0,0,0,0,5.341,2,0,0.0,1.0,36,1000,0,0.0,3,0.0,14.607,0.008,0,0,20000,2.131,5,1352.74,54.952,1.0,0,0,1,3.729,5,1100.641,58.632,1.0,0,0,1,0.0,5,1398.03,86.507,1.0,0,0,1,2.749,5,1835.153,51.74,1.0,0,0,1,7.117,5,887.91,54.792,1.0,0,0,1,0.0,5,1273.592,38.468,1.0,0,0,1,0.0,5,1112.647,62.564,1.0,0,0,1,8.144,5,908.045,69.949,1.0,0,0,1,0.0,5,1637.865,58.563,1.0,0,0,1,0.0,5,2353.502,29.943,1.0,0,0,1,0.0,5,1490.767,68.508,1.0,0,0,1,0.0,5,1426.189,69.632,1.0,0,0,1,12.508,5,1575.98,9.632,1.0,0,0,1,0.0,5,1713.936,40.331,1.0,0,0,1,8.16,5,1806.282,48.576,1.0,0,0,1,4.623,5,863.859,55.937,1.0,0,0,1,6.546,5,1572.14,64.942,1.0,0,0,1,0.0
1,30,1,0,0.169,1.0,0,0,0,0.0,2,0,2.041,1.0,30,1000,0,4.716,3,0.0,21.661,0.011,0,0,20000,16.998,5,1016.589,71.841,1.0,0,0,1,0.0,5,1735.502,87.272,1.0,0,0,1,0.0,5,1727.347,53.187,1.0,0,0,1,0.0,5,901.556,46.428,1.0,0,0,1,0.0,5,1311.288,46.831,1.0,0,0,1,15.73,5,1240.418,57.281,1.0,0,0,1,10.276,5,1660.319,39.843,1.0,0,0,1,9.289,5,1855.872,72.899,1.0,0,0,1,12.678,5,1241.503,50.82,1.0,0,0,1,0.0,5,1560.801,52.588,1.0,0,0,1,0.0,5,1723.516,56.236,1.0,0,0,1,2.664,5,1331.592,73.064,1.0,0,0,1,16.993,5,544.088,39.839,1.0,0,0,1,4.682,5,1433.444,42.599,1.0,0,0,1,0.0,5,704.554,47.614,1.0,0,0,1,12.849,5,1468.061,75.017,1.0,0,0,1,0.0,5,2082.11,51.215,1.0,0,0,1,5.256
1,30,1,0,8.378,1.0,0,0,0,3.266,2,0,0.0,1.0,0,1000,0,0.335,3,0.0,29.114,0.01,0,0,20000,0.0,5,1077.093,35.623,1.0,0,0,1,15.956,5,1343.965,81.596,1.0,0,0,1,0.444,5,1873.108,73.829,1.0,0,0,1,0.0,5,1346.409,47.592,1.0,0,0,1,19.963,5,1043.105,65.838,1.0,0,0,1,14.074,5,1592.397,67.706,1.0,0,0,1,0.0,5,1529.235,78.961,1.0,0,0,1,1.373,5,2077.608,75.977,1.0,0,0,1,4.977,5,2179.273,43.226,1.0,0,0,1,10.523,5,1438.533,58.46,1.0,0,0,1,12.561,5,1929.243,52.379,1.0,0,0,1,18.312,5,1634.04,42.443,1.0,0,0,1,0.0,5,1902.538,44.587,1.0,0,0,1,8.095,5,1688.973,80.67,1.0,0,0,1,0.0,5,1689.205,39.391,1.0,0,0,1,1.586,5,1375.546,82.592,1.0,0,0,1,9.511,5,1227.529,44.96,1.0,0,0,1,17.391
1,7,1,0,0.0,1.0,0,0,0,9.954,2,0,14.897,1.0,10,200,0,4.814,3,0.0,0.0,0.0,0,0,20000,0.932,5,2962.753,84.387,1.0,0,0,1,0.0,5,3540.019,100.0,1.0,0,0,1,0.0,5,5684.698,94.858,1.0,0,0,1,2.883,7,0.0,0.0,1.0,0,0,0,10.787,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,34,1,0,0.0,1.0,0,0,0,8.515,2,0,0.0,1.0,22,1000,0,0.0,3,0.0,29.076,0.004,0,0,20000,7.917,5,2087.631,73.957,1.0,0,0,1,0.0,5,1016.629,53.848,1.0,0,0,1,3.412,5,1244.241,54.984,1.0,0,0,1,7.668,5,1691.651,60.481,1.0,0,0,1,3.388,5,1844.103,38.314,1.0,0,0,1,5.694,5,1419.208,64.222,1.0,0,0,1,4.697,5,1480.105,62.728,1.0,0,0,1,0.046,5,1695.251,52.53,1.0,0,0,1,0.0,5,1193.321,77.325,1.0,0,0,1,0.0,5,1182.707,69.802,1.0,0,0,1,10.262,5,1950.863,44.249,1.0,0,0,1,0.0,5,901.986,63.179,1.0,0,0,1,0.0,5,2206.141,36.576,1.0,0,0,1,0.0,5,1111.67,58.869,1.0,0,0,1,0.0,5,2148.007,88.491,1.0,0,0,1,0.168,5,1562.277,59.893,1.0,0,0,1,6.407,5,891.862,66.184,1.0,0,0,1,3.143
1,26,1,0,0.0,1.0,0,0,0,3.967,2,0,0.0,1.0,0,1000,0,0.0,3,0.0,56.958,0.005,0,0,20000,0.0,5,1887.009,71.355,1.0,0,0,1,5.174,5,1115.175,77.646,1.0,0,0,1,0.0,5,1619.751,63.973,1.0,0,0,1,6.116,5,838.142,69.668,1.0,0,0,1,3.544,5,765.325,49.692,1.0,0,0,1,2.065,5,953.156,76.627,1.0,0,0,1,0.0,5,1673.016,56.563,1.0,0,0,1,4.06,5,1637.986,56.315,1.0,0,0,1,0.0,5,1110.554,77.33,1.0,0,0,1,0.0,5,1458.142,38.22,1.0,0,0,1,0.0,5,2177.667,53.425,1.0,0,0,1,0.0,5,1232.188,43.993,1.0,0,0,1,0.316,5,894.433,56.715,1.0,0,0,1,7.907,5,1045.21,56.167,1.0,0,0,1,14.921,5,1442.17,57.484,1.0,0,0,1,5.417,5,1337.598,14.506,1.0,0,0,1,0.0,5,1188.585,61.026,1.0,0,0,1,6.791
0,19,1,0,13.582,1.0,0,0,0,8.547,2,0,0.0,1.0,40,5000,0,8.57,4,2205.911,58.284,0.871,0,0,5000,1.733,4,1041.994,30.992,0.918,0,0,5000,0.0,4,1596.423,50.674,0.974,0,0,5000,9.65,4,1714.132,55.117,0.945,0,0,5000,1.3,4,1312.035,42.123,0.877,0,0,5000,3.486,4,938.376,63.344,0.957,0,0,5000,0.0,4,1604.094,48.652,0.829,0,0,5000,1.408,4,1670.987,33.015,0.909,0,0,5000,0.0,4,1873.192,61.815,0.819,0,0,5000,0.0,4,2423.654,73.543,0.941,0,0,5000,0.55,4,2460.108,62.301,0.969,0,0,5000,0.0,4,2675.794,35.818,0.965,0,0,5000,0.0,4,1121.888,54.511,0.877,0,0,5000,7.744,4,1792.696,62.372,0.962,0,0,5000,3.291,4,1566.657,62.235,0.819,0,0,5000,0.0,4,2211.985,46.754,0.825,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,14956.516,0,0.0,0.0,0.0,0,0,0,0.0
0,36,1,0,0.0,1.0,0,0,0,7.465,2,0,0.0,1.0,164,5000,0,8.05,4,1973.378,35.765,0.969,0,0,5000,0.0,4,2666.334,55.419,0.936,0,0,5000,14.127,4,2924.474,52.095,0.87,0,0,5000,25.019,4,1638.983,54.575,0.908,0,0,5000,7.33,4,2077.324,27.047,0.871,0,0,5000,0.0,4,2020.45,84.371,0.951,0,0,5000,0.0,4,2115.824,44.715,0.822,0,0,5000,0.0,4,1339.232,34.228,0.959,0,0,5000,5.361,4,2054.647,47.44,0.944,0,0,5000,0.707,4,1895.537,44.803,0.841,0,0,5000,7.633,4,2065.937,61.078,0.93,0,0,5000,0.0,4,1764.742,42.132,0.854,0,0,5000,0.0,4,1921.858,61.755,0.803,0,0,5000,0.0,4,1763.022,74.45,0.971,0,0,5000,0.0,4,1775.332,25.84,0.812,0,0,5000,0.0,4,1587.295,36.49,0.891,0,0,5000,0.0,4,2128.06,82.269,0.845,0,0,5000,5.714,4,2300.755,69.879,0.977,0,0,5000,0.0
0,9,1,0,0.0,1.0,0,0,0,20.788,2,0,6.982,1.0,14,455,0,0.0,3,0.0,45.566,0.001,0,0,10000,0.0,5,2496.135,71.384,1.0,0,0,1,0.0,5,2653.051,61.551,1.0,0,0,1,0.0,5,3318.119,100.0,1.0,0,0,1,1.791,5,3101.372,95.213,1.0,0,0,1,7.889,5,2358.701,81.623,1.0,0,0,1,7.591,7,0.0,2.442,1.0,0,0,0,51.664,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,27,1,0,0.0,1.0,0,0,0,1.571,2,0,0.0,1.0,26,1000,0,8.632,3,0.0,15.347,0.007,0,0,20000,0.0,5,1536.747,52.568,1.0,0,0,1,0.0,5,1753.751,68.92,1.0,0,0,1,5.195,5,1382.488,55.919,1.0,0,0,1,11.897,5,1058.494,33.811,1.0,0,0,1,14.321,5,2048.456,20.163,1.0,0,0,1,0.0,5,1780.345,57.429,1.0,0,0,1,10.784,5,1614.914,33.383,1.0,0,0,1,15.445,5,1811.547,41.316,1.0,0,0,1,8.492,5,1339.143,39.725,1.0,0,0,1,0.0,5,1021.976,42.863,1.0,0,0,1,0.0,5,1507.041,42.394,1.0,0,0,1,0.0,5,1633.863,71.155,1.0,0,0,1,0.0,5,2211.735,65.695,1.0,0,0,1,0.0,5,1182.266,70.012,1.0,0,0,1,0.0,5,1366.653,87.347,1.0,0,0,1,19.043,5,1856.391,43.431,1.0,0,0,1,4.549,5,1651.867,71.432,1.0,0,0,1,0.0
1,7,1,0,4.599,1.0,0,0,0,9.461,2,0,8.947,1.0,10,200,0,19.099,3,0.0,43.065,0.0,0,0,20000,0.0,5,4862.843,100.0,1.0,0,0,1,0.0,5,4059.921,100.0,1.0,0,0,1,0.473,5,4597.853,75.995,1.0,0,0,1,11.176,7,0.0,30.706,1.0,0,0,0,7.109,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,39,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,269,5000,0,14.283,4,1745.474,69.976,0.831,0,0,5000,5.019,4,2107.892,59.709,0.879,0,0,5000,5.824,4,2294.736,20.577,0.976,0,0,5000,5.808,4,1843.521,32.445,0.899,0,0,5000,0.0,4,2393.873,41.729,0.818,0,0,5000,0.0,4,2124.667,43.676,0.827,0,0,5000,0.0,4,1464.063,74.853,0.933,0,0,5000,0.0,4,1802.289,56.218,0.921,0,0,5000,13.106,4,2024.043,41.907,0.842,0,0,5000,0.0,4,1791.72,41.227,0.846,0,0,5000,6.746,4,2085.56,67.669,0.96,0,0,5000,5.948,4,2407.588,71.974,0.979,0,0,5000,18.133,4,1442.593,39.148,0.94,0,0,5000,17.298,4,2364.328,43.862,0.972,0,0,5000,11.311,4,2301.407,51.979,0.843,0,0,5000,4.261,4,1977.923,63.712,0.941,0,0,5000,1.67,4,2649.689,33.802,0.865,0,0,5000,0.0,4,2524.167,89.752,0.823,0,0,5000,24.359
0,9,1,0,0.0,1.0,0,0,0,6.562,2,0,0.0,1.0,13,288,0,0.0,3,0.0,20.182,0.002,0,0,10000,4.199,5,4354.477,100.0,1.0,0,0,1,0.116,5,5116.743,87.78,1.0,0,0,1,0.0,5,1995.159,87.076,1.0,0,0,1,9.621,5,2813.259,77.812,1.0,0,0,1,0.0,5,3699.249,77.944,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,25.132,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
